id,lat,lon,,block_#,tract,population,Population_Density,Area,,,,,Income,,,,,,,,,,,,,,,,,,,,,,Bachelor's,,,,college , degree, income,power
410510096053,+45.5305460,-122.4816414,,Block Group 3,9605,2108,8444.312,0.2496355,,,,,39167,,,,,,,,,,,,,,,,,,,,,,266,,,,12.61859583,0.160374272,0.172795334,2.771192593
410510096061,+45.5227795,-122.4912870,,Block Group 1,9606,3055,12162.45,0.251183,,,,,49430,,,,,,,,,,,,,,,,,,,,,,265,,,,8.674304419,0.110244854,0.218073209,2.40414491
410510096062,+45.5227910,-122.4816176,,Block Group 2,9606,2895,13164.76,0.2199053,,,,,27836,,,,,,,,,,,,,,,,,,,,,,138,,,,4.766839378,0.060583476,0.122805702,0.743999627
410510097011,+45.5154344,-122.5044880,,Block Group 1,9701,3308,9827.474,0.3366073,,,,,26603,,,,,,,,,,,,,,,,,,,,,,206,,,,6.22732769,0.079145347,0.117366004,0.92889731
410510097012,+45.5107936,-122.5002837,,Block Group 2,9701,1178,8027.97,0.146737,,,,,50303,,,,,,,,,,,,,,,,,,,,,,104,,,,8.82852292,0.112204873,0.221924674,2.490102973
410510097013,+45.5068225,-122.5046849,,Block Group 3,9701,1542,7004.485,0.2201446,,,,,41417,,,,,,,,,,,,,,,,,,,,,,98,,,,6.35538262,0.080772843,0.18272179,1.475895849
410510097021,+45.5164408,-122.4829115,,Block Group 1,9702,3662,13911.08,0.2632433,,,,,34583,,,,,,,,,,,,,,,,,,,,,,138,,,,3.768432551,0.047894364,0.152571834,0.730733104
410510097022,+45.5091115,-122.4801826,,Block Group 2,9702,1831,6649.749,0.2753488,,,,,57574,,,,,,,,,,,,,,,,,,,,,,96,,,,5.243036592,0.066635637,0.254002568,1.692562302
410510097023,+45.5155369,-122.4930987,,Block Group 3,9702,1190,7690.41,0.1547382,,,,,53630,,,,,,,,,,,,,,,,,,,,,,80,,,,6.722689076,0.085441073,0.236602593,2.021557944
410510097024,+45.5086812,-122.4904256,,Block Group 4,9702,1811,5570.806,0.3250876,,,,,38250,,,,,,,,,,,,,,,,,,,,,,179,,,,9.884041966,0.125619844,0.168749752,2.119831745
410510098011,+45.5078677,-122.4633191,,Block Group 1,9801,2529,4315.492,0.5860282,,,,,28556,,,,,,,,,,,,,,,,,,,,,,177,,,,6.99881376,0.088950441,0.125982168,1.120616936
410510098012,+45.5118443,-122.4718397,,Block Group 2,9801,1941,5136.555,0.3778797,,,,,30848,,,,,,,,,,,,,,,,,,,,,,102,,,,5.255023184,0.066787979,0.136093918,0.908943776
410510098031,+45.4972254,-122.4688165,,Block Group 1,9803,2267,3134.835,0.723164,,,,,73883,,,,,,,,,,,,,,,,,,,,,,248,,,,10.93956771,0.1390349,0.325953932,4.531897239
410510098032,+45.4900003,-122.4790057,,Block Group 2,9803,1819,11815.07,0.1539559,,,,,49094,,,,,,,,,,,,,,,,,,,,,,207,,,,11.37987905,0.144630975,0.216590858,3.1325747
410510098033,+45.4995190,-122.4801202,,Block Group 3,9803,2382,7732.47,0.3080516,,,,,53899,,,,,,,,,,,,,,,,,,,,,,248,,,,10.41141898,0.132322468,0.237789356,3.146487442
410510098034,+45.4928894,-122.4796633,,Block Group 4,9803,1512,16127.56,0.09375256,,,,,23831,,,,,,,,,,,,,,,,,,,,,,163,,,,10.78042328,0.137012276,0.10513661,1.440500626
410510098041,+45.5017199,-122.4911058,,Block Group 1,9804,2247,9811.371,0.22902,,,,,71186,,,,,,,,,,,,,,,,,,,,,,269,,,,11.97151758,0.152150322,0.314055421,4.778363334
410510098042,+45.4962626,-122.4898623,,Block Group 2,9804,1099,5005.499,0.2195586,,,,,52955,,,,,,,,,,,,,,,,,,,,,,185,,,,16.83348499,0.213942814,0.233624656,4.998231644
410510099031,+45.4786135,-122.4541911,,Block Group 1,9903,1170,6168.37,0.1896773,,,,,86458,,,,,,,,,,,,,,,,,,,,,,214,,,,18.29059829,0.232461791,0.381431792,8.866831755
410510099032,+45.4699533,-122.4711635,,Block Group 2,9903,2289,1354.352,1.690107,,,,,80197,,,,,,,,,,,,,,,,,,,,,,398,,,,17.38750546,0.22098406,0.353809774,7.818632013
410510099033,+45.4820934,-122.4785188,,Block Group 3,9903,2264,3226.746,0.7016357,,,,,91864,,,,,,,,,,,,,,,,,,,,,,650,,,,28.71024735,0.364888858,0.405281757,14.78827974
410510099034,+45.4777764,-122.4605639,,Block Group 4,9903,1024,4272.118,0.2396938,,,,,111071,,,,,,,,,,,,,,,,,,,,,,369,,,,36.03515625,0.457983759,0.490018397,22.44204676
410510099041,+45.4916924,-122.4578733,,Block Group 1,9904,1625,5770.705,0.2815948,,,,,67000,,,,,,,,,,,,,,,,,,,,,,232,,,,14.27692308,0.181450549,0.295587801,5.363456883
410510099042,+45.4953845,-122.4430277,,Block Group 2,9904,1065,17505.69,0.06083735,,,,,32667,,,,,,,,,,,,,,,,,,,,,,165,,,,15.49295775,0.196905571,0.144118906,2.837781547
410510099043,+45.4949794,-122.4504912,,Block Group 3,9904,1120,7188.831,0.1557972,,,,,91667,,,,,,,,,,,,,,,,,,,,,,193,,,,17.23214286,0.2190095,0.404412641,8.857021035
410510099051,+45.4856711,-122.4543071,,Block Group 1,9905,1406,4167.013,0.337412,,,,,75000,,,,,,,,,,,,,,,,,,,,,,314,,,,22.33285917,0.283836338,0.330881866,9.391629735
410510099052,+45.4850418,-122.4660742,,Block Group 2,9905,1964,7383.971,0.2659816,,,,,80074,,,,,,,,,,,,,,,,,,,,,,315,,,,16.03869654,0.203841562,0.353267128,7.201052305
410510099061,+45.4814515,-122.4412890,,Block Group 1,9906,2263,2262.589,1.000182,,,,,73188,,,,,,,,,,,,,,,,,,,,,,606,,,,26.77861246,0.340339016,0.32288776,10.98913025
410510099062,+45.4833518,-122.4318109,,Block Group 2,9906,1322,1586.44,0.8333123,,,,,99306,,,,,,,,,,,,,,,,,,,,,,270,,,,20.42360061,0.259570885,0.438114062,11.37216545
410510099071,+45.4956719,-122.4243310,,Block Group 1,9907,843,6931.896,0.1216118,,,,,47625,,,,,,,,,,,,,,,,,,,,,,66,,,,7.829181495,0.099503883,0.210109985,2.090675939
410510099072,+45.4937332,-122.4182819,,Block Group 2,9907,1390,6604.906,0.2104496,,,,,52422,,,,,,,,,,,,,,,,,,,,,,108,,,,7.769784173,0.098748981,0.231273189,2.28379918
410510099073,+45.4726090,-122.4200791,,Block Group 3,9907,3202,1112.178,2.879036,,,,,95054,,,,,,,,,,,,,,,,,,,,,,769,,,,24.01623985,0.305231029,0.419355266,12.80002391
410510100011,+45.5011785,-122.4198987,,Block Group 1,10001,1220,5010.982,0.2434652,,,,,32218,,,,,,,,,,,,,,,,,,,,,,92,,,,7.540983607,0.095841072,0.142138026,1.362266087
410510100012,+45.5034560,-122.4273119,,Block Group 2,10001,1510,6089.506,0.2479676,,,,,41339,,,,,,,,,,,,,,,,,,,,,,217,,,,14.37086093,0.182644439,0.182377673,3.331026783
410510100013,+45.5041311,-122.4384299,,Block Group 3,10001,3231,5212.863,0.6198129,,,,,38057,,,,,,,,,,,,,,,,,,,,,,622,,,,19.25100588,0.244667957,0.167898283,4.107932968
410510100021,+45.5002615,-122.4531360,,Block Group 1,10002,2753,6747.505,0.4080027,,,,,54641,,,,,,,,,,,,,,,,,,,,,,435,,,,15.80094442,0.200819885,0.241062881,4.841021995
410510100022,+45.5092085,-122.4501911,,Block Group 2,10002,2685,8479.05,0.3166628,,,,,78125,,,,,,,,,,,,,,,,,,,,,,611,,,,22.75605214,0.28921485,0.344668611,9.968328052
410510101001,+45.5374078,-122.4371797,,Block Group 1,10100,580,4552.625,0.127399,,,,,55074,,,,,,,,,,,,,,,,,,,,,,59,,,,10.17241379,0.129284865,0.242973172,3.141275374
410510101002,+45.5299801,-122.4453690,,Block Group 2,10100,4732,3541.709,1.336078,,,,,56679,,,,,,,,,,,,,,,,,,,,,,695,,,,14.68723584,0.186665362,0.250054044,4.667642863
410510101003,+45.5149466,-122.4388400,,Block Group 3,10100,2144,7105.81,0.3017249,,,,,42973,,,,,,,,,,,,,,,,,,,,,,466,,,,21.73507463,0.276238879,0.189586486,5.237115843
410510101004,+45.5164384,-122.4496313,,Block Group 4,10100,1257,6919.861,0.181651,,,,,51250,,,,,,,,,,,,,,,,,,,,,,17,,,,1.352426412,0.017188474,0.226102609,0.388635872
410510102001,+45.5526634,-122.4167858,,Block Group 1,10200,1331,391.9086,3.3962,,,,,67523,,,,,,,,,,,,,,,,,,,,,,227,,,,17.05484598,0.216756171,0.29789515,6.457061198
410510102002,+45.5421760,-122.4504048,,Block Group 2,10200,2500,3291,0.7596475,,,,,41268,,,,,,,,,,,,,,,,,,,,,,208,,,,8.32,0.105741872,0.182064438,1.92518345
410510102003,+45.5782830,-122.5033830,,Block Group 3,10200,2533,388.3146,6.523062,,,,,106827,,,,,,,,,,,,,,,,,,,,,,670,,,,26.4508488,0.336173349,0.471294895,15.84367834
410510103031,+45.5373349,-122.4041327,,Block Group 1,10303,2940,3050.353,0.963823,,,,,52583,,,,,,,,,,,,,,,,,,,,,,484,,,,16.46258503,0.209228913,0.231983482,4.853765191
410510103032,+45.5235424,-122.4236323,,Block Group 2,10303,2794,2530.302,1.104216,,,,,56328,,,,,,,,,,,,,,,,,,,,,,206,,,,7.372942019,0.093705371,0.248505517,2.328630177
410510103041,+45.5377534,-122.4238642,,Block Group 1,10304,2324,5298.886,0.4385827,,,,,54881,,,,,,,,,,,,,,,,,,,,,,127,,,,5.464716007,0.069453041,0.242121703,1.681608852
410510103042,+45.5307753,-122.4244213,,Block Group 2,10304,1924,4902.964,0.3924157,,,,,58281,,,,,,,,,,,,,,,,,,,,,,171,,,,8.887733888,0.112957406,0.257121681,2.904379809
410510103051,+45.5361209,-122.3932084,,Block Group 1,10305,1402,3952.381,0.3547229,,,,,55388,,,,,,,,,,,,,,,,,,,,,,187,,,,13.33808845,0.169518563,0.244358464,4.142329558
410510103052,+45.5265856,-122.3774988,,Block Group 2,10305,1699,3034.17,0.5599555,,,,,91827,,,,,,,,,,,,,,,,,,,,,,322,,,,18.9523249,0.240871912,0.405118522,9.758167315
410510103053,+45.5320728,-122.3832258,,Block Group 3,10305,1161,4315.048,0.2690584,,,,,79091,,,,,,,,,,,,,,,,,,,,,,191,,,,16.45133506,0.209085933,0.348930369,7.295643188
410510103061,+45.5306228,-122.3945537,,Block Group 1,10306,1999,10140.64,0.1971276,,,,,85833,,,,,,,,,,,,,,,,,,,,,,399,,,,19.95997999,0.253678563,0.378674443,9.606158874
410510103062,+45.5252835,-122.3923622,,Block Group 2,10306,1944,6941.59,0.2800511,,,,,72000,,,,,,,,,,,,,,,,,,,,,,288,,,,14.81481481,0.188286809,0.317646592,5.980866313
410510103063,+45.5212573,-122.3925033,,Block Group 3,10306,1166,7149.852,0.1630803,,,,,60515,,,,,,,,,,,,,,,,,,,,,,110,,,,9.433962264,0.119899619,0.266977549,3.201050633
410510104021,+45.4818277,-122.3181304,,Block Group 1,10402,1836,200.3912,9.16208,,,,,98112,,,,,,,,,,,,,,,,,,,,,,301,,,,16.39433551,0.208361506,0.432846422,9.018853221
410510104022,+45.5075523,-122.3692178,,Block Group 2,10402,2387,1274.468,1.872939,,,,,86083,,,,,,,,,,,,,,,,,,,,,,435,,,,18.22371177,0.231611706,0.379777383,8.79608876
410510104023,+45.4813031,-122.3653337,,Block Group 3,10402,2710,1044.566,2.594379,,,,,98463,,,,,,,,,,,,,,,,,,,,,,681,,,,25.12915129,0.31937542,0.434394949,13.87350696
410510104051,+45.5157758,-122.4271585,,Block Group 1,10405,1530,5521.147,0.2771163,,,,,61442,,,,,,,,,,,,,,,,,,,,,,289,,,,18.88888889,0.240065681,0.271067248,6.507394371
410510104052,+45.5102686,-122.4270424,,Block Group 2,10405,1300,6990.869,0.1859569,,,,,68036,,,,,,,,,,,,,,,,,,,,,,66,,,,5.076923077,0.064524441,0.300158382,1.936755184
410510104053,+45.5157285,-122.4166199,,Block Group 3,10405,1915,10478.47,0.1827557,,,,,39375,,,,,,,,,,,,,,,,,,,,,,261,,,,13.62924282,0.173218948,0.17371298,3.009037965
410510104054,+45.5085519,-122.4176983,,Block Group 4,10405,1293,7348.895,0.1759448,,,,,44178,,,,,,,,,,,,,,,,,,,,,,198,,,,15.31322506,0.194621284,0.194902655,3.793220488
410510104071,+45.4947301,-122.3868536,,Block Group 1,10407,2897,4089.748,0.7083566,,,,,96058,,,,,,,,,,,,,,,,,,,,,,510,,,,17.60441836,0.223740884,0.423784671,9.481795674
410510104072,+45.5113020,-122.3925999,,Block Group 2,10407,1717,2281.962,0.7524228,,,,,45529,,,,,,,,,,,,,,,,,,,,,,214,,,,12.4635993,0.158404366,0.20086294,3.181756655
410510104073,+45.5012845,-122.3958355,,Block Group 3,10407,1174,6513.934,0.180229,,,,,77652,,,,,,,,,,,,,,,,,,,,,,219,,,,18.65417376,0.237082603,0.342581849,8.122019637
410510104081,+45.4809619,-122.3946361,,Block Group 1,10408,1251,6346.331,0.1971218,,,,,75265,,,,,,,,,,,,,,,,,,,,,,201,,,,16.06714628,0.20420314,0.332050982,6.780585321
410510104082,+45.4816900,-122.4054794,,Block Group 2,10408,2086,4097.153,0.509134,,,,,54063,,,,,,,,,,,,,,,,,,,,,,143,,,,6.855225312,0.087125524,0.238512885,2.078055997
410510104083,+45.4930673,-122.4071545,,Block Group 3,10408,1208,6192.599,0.1950716,,,,,47096,,,,,,,,,,,,,,,,,,,,,,210,,,,17.38410596,0.220940854,0.207776165,4.590624336
410510104084,+45.4906400,-122.4105177,,Block Group 4,10408,1434,7423.72,0.1931646,,,,,35673,,,,,,,,,,,,,,,,,,,,,,64,,,,4.463040446,0.056722386,0.157380651,0.892700602
410510104091,+45.4869938,-122.3872858,,Block Group 1,10409,5064,8171.602,0.6197071,,,,,66389,,,,,,,,,,,,,,,,,,,,,,879,,,,17.35781991,0.220606775,0.292892216,6.461400731
410510104092,+45.4781631,-122.3804183,,Block Group 2,10409,2212,4081.275,0.5419875,,,,,103103,,,,,,,,,,,,,,,,,,,,,,442,,,,19.98191682,0.253957366,0.454865508,11.55164464
410510104093,+45.4690840,-122.3868785,,Block Group 3,10409,1127,1003.418,1.123161,,,,,89453,,,,,,,,,,,,,,,,,,,,,,153,,,,13.57586513,0.172540552,0.394645008,6.809226746
410510104101,+45.5160562,-122.4056399,,Block Group 1,10410,1486,5267.777,0.2820924,,,,,54702,,,,,,,,,,,,,,,,,,,,,,132,,,,8.882907133,0.112896061,0.241331998,2.7245432
410510104102,+45.5091798,-122.4086808,,Block Group 2,10410,1837,5771.195,0.318305,,,,,37206,,,,,,,,,,,,,,,,,,,,,,253,,,,13.77245509,0.175039084,0.164143876,2.873159381
410510104103,+45.5081935,-122.4016109,,Block Group 3,10410,1108,13270.07,0.08349614,,,,,50027,,,,,,,,,,,,,,,,,,,,,,127,,,,11.46209386,0.145675873,0.220707028,3.215168898
410510104111,+45.4966160,-122.4025340,,Block Group 1,10411,1689,8559.154,0.1973326,,,,,38972,,,,,,,,,,,,,,,,,,,,,,148,,,,8.762581409,0.111366798,0.171935041,1.914785505
410510104112,+45.5019252,-122.4072409,,Block Group 2,10411,1669,6609.699,0.2525077,,,,,57125,,,,,,,,,,,,,,,,,,,,,,170,,,,10.18573996,0.129454232,0.252021688,3.262527411
410510105001,+45.5446381,-122.3496969,,Block Group 1,10500,1247,153.3615,8.131118,,,,,106806,,,,,,,,,,,,,,,,,,,,,,283,,,,22.69446672,0.288432139,0.471202248,13.59098722
410510105002,+45.5145016,-122.3153651,,Block Group 2,10500,1037,200.0204,5.184471,,,,,86964,,,,,,,,,,,,,,,,,,,,,,226,,,,21.79363549,0.276983151,0.383664142,10.62685027
410510105003,+45.5352818,-122.0357876,,Block Group 3,10500,886,6.368129,139.1304,,,,,59107,,,,,,,,,,,,,,,,,,,,,,238,,,,26.86230248,0.341402662,0.260765793,8.902613591
410510105004,+45.4824550,-122.1907221,,Block Group 4,10500,748,25.15766,29.7325,,,,,44205,,,,,,,,,,,,,,,,,,,,,,155,,,,20.72192513,0.263362398,0.195021772,5.136140159
410510106001,+45.5205780,-122.6794748,,Block Group 1,10600,650,4641.364,0.140045,,,,,10640,,,,,,,,,,,,,,,,,,,,,,129,,,,19.84615385,0.252231906,0.046941107,1.1840045
410510106002,+45.5168769,-122.6817960,,Block Group 2,10600,1509,19459.92,0.07754399,,,,,15972,,,,,,,,,,,,,,,,,,,,,,587,,,,38.89993373,0.494393246,0.070464602,3.483722347
410510106003,+45.5180914,-122.6726970,,Block Group 3,10600,985,5794.486,0.1699892,,,,,10759,,,,,,,,,,,,,,,,,,,,,,82,,,,8.324873096,0.105803806,0.047466107,0.502209473
410519800001,+45.5616432,-122.7062017,,Block Group 1,980000,0,0,1.574731,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,0,0,0
410530051001,+44.9455543,-123.0545976,,Block Group 1,5100,1125,4600.124,0.2445587,,,,,35759,,,,,,,,,,,,,,,,,,,,,,46,,,,4.088888889,0.051967159,0.157760062,0.819834228
410530051002,+44.9427501,-123.0631127,,Block Group 2,5100,1317,9846.441,0.1337539,,,,,34632,,,,,,,,,,,,,,,,,,,,,,94,,,,7.137433561,0.09071221,0.152788011,1.385973807
410530052011,+44.9469695,-123.0646905,,Block Group 1,5201,675,3192.605,0.2114261,,,,,87589,,,,,,,,,,,,,,,,,,,,,,86,,,,12.74074074,0.161926656,0.386421491,6.257193966
410530052012,+44.9460970,-123.0801729,,Block Group 2,5201,4758,5510.229,0.8634851,,,,,80086,,,,,,,,,,,,,,,,,,,,,,1289,,,,27.0912148,0.344311991,0.353320069,12.16523363
410530052013,+44.9346803,-123.0939053,,Block Group 3,5201,4012,2596.157,1.545361,,,,,58145,,,,,,,,,,,,,,,,,,,,,,770,,,,19.19242273,0.243923402,0.256521682,6.257164131
410530052021,+44.9553049,-123.0575586,,Block Group 1,5202,1727,5002.834,0.3452043,,,,,32632,,,,,,,,,,,,,,,,,,,,,,311,,,,18.00810654,0.228871502,0.143964494,3.294937
410530052022,+44.9684778,-123.0430921,,Block Group 2,5202,1946,1396.275,1.393709,,,,,42267,,,,,,,,,,,,,,,,,,,,,,249,,,,12.7954779,0.16262233,0.186471785,3.032447609
410530052023,+44.9551328,-123.0719027,,Block Group 3,5202,3347,5617.038,0.5958657,,,,,102306,,,,,,,,,,,,,,,,,,,,,,1163,,,,34.74753511,0.441618919,0.451349336,19.9324406
410530052024,+44.9651771,-123.0689065,,Block Group 4,5202,2981,3832.884,0.7777434,,,,,63625,,,,,,,,,,,,,,,,,,,,,,640,,,,21.4693056,0.272861125,0.280698117,7.6591604
410530053001,+44.9821225,-123.1573934,,Block Group 1,5300,1008,24.56443,41.03494,,,,,66094,,,,,,,,,,,,,,,,,,,,,,300,,,,29.76190476,0.37825475,0.291590748,11.02955854
410530053002,+44.9807817,-123.0538120,,Block Group 2,5300,1392,733.3234,1.898208,,,,,72554,,,,,,,,,,,,,,,,,,,,,,332,,,,23.85057471,0.303125531,0.320090706,9.702766509
410530053003,+45.0005786,-123.0896065,,Block Group 3,5300,2558,526.0474,4.86268,,,,,85586,,,,,,,,,,,,,,,,,,,,,,766,,,,29.94526974,0.380585202,0.377584739,14.3703164
410530053004,+45.0173132,-123.1132918,,Block Group 4,5300,2144,153.4969,13.96771,,,,,73542,,,,,,,,,,,,,,,,,,,,,,674,,,,31.43656716,0.399538637,0.324449523,12.96301201
410530053005,+44.9482035,-123.1250420,,Block Group 5,5300,2922,451.4549,6.472407,,,,,95625,,,,,,,,,,,,,,,,,,,,,,916,,,,31.34839151,0.398417981,0.42187438,16.80823385
410530202021,+44.9242847,-123.2951884,,Block Group 1,20202,2286,2405.767,0.9502168,,,,,68750,,,,,,,,,,,,,,,,,,,,,,515,,,,22.52843395,0.286321968,0.303308377,8.684385167
410530202022,+44.9228461,-123.2661604,,Block Group 2,20202,2140,157.1567,13.61698,,,,,72357,,,,,,,,,,,,,,,,,,,,,,352,,,,16.44859813,0.209051149,0.319221589,6.673363994
410530202023,+44.9306700,-123.3067398,,Block Group 3,20202,2136,7581.813,0.2817268,,,,,28677,,,,,,,,,,,,,,,,,,,,,,52,,,,2.434456929,0.030940389,0.12651599,0.39144539
410530202031,+44.9175952,-123.3034117,,Block Group 1,20203,1481,2773.075,0.5340642,,,,,44875,,,,,,,,,,,,,,,,,,,,,,185,,,,12.49155976,0.158759725,0.19797765,3.143087727
410530202032,+44.9170088,-123.3138568,,Block Group 2,20203,858,8194.109,0.1047094,,,,,33875,,,,,,,,,,,,,,,,,,,,,,29,,,,3.37995338,0.042957043,0.14944831,0.641985746
410530202033,+44.9216035,-123.3209595,,Block Group 3,20203,688,2971.998,0.2314941,,,,,33203,,,,,,,,,,,,,,,,,,,,,,125,,,,18.16860465,0.23091133,0.146483608,3.382472478
410530202041,+44.9121001,-123.3252901,,Block Group 1,20204,1365,3263.428,0.4182718,,,,,61806,,,,,,,,,,,,,,,,,,,,,,167,,,,12.23443223,0.155491799,0.272673128,4.239843523
410530202042,+44.8796578,-123.3309683,,Block Group 2,20204,1471,84.14822,17.48106,,,,,72368,,,,,,,,,,,,,,,,,,,,,,344,,,,23.38545207,0.29721412,0.319270119,9.489158736
410530202043,+44.9080514,-123.3554511,,Block Group 3,20204,2241,397.4679,5.638192,,,,,72440,,,,,,,,,,,,,,,,,,,,,,702,,,,31.3253012,0.398124518,0.319587765,12.7235725
410530203021,+44.7899202,-123.2854906,,Block Group 1,20302,1162,23.40481,49.64792,,,,,74913,,,,,,,,,,,,,,,,,,,,,,405,,,,34.85370052,0.442968213,0.330498043,14.64001278
410530203022,+44.7857373,-123.1685853,,Block Group 2,20302,484,13.58991,35.61465,,,,,0,,,,,,,,,,,,,,,,,,,,,,145,,,,29.95867769,0.380755608,0,0
410530203023,+44.8383573,-123.1982731,,Block Group 3,20302,3428,1575.852,2.175332,,,,,53821,,,,,,,,,,,,,,,,,,,,,,423,,,,12.33955659,0.156827862,0.237445239,3.723802921
410530203024,+44.8507039,-123.1867763,,Block Group 4,20302,1305,3885.951,0.3358251,,,,,43697,,,,,,,,,,,,,,,,,,,,,,221,,,,16.9348659,0.215231301,0.192780599,4.149241902
410530203025,+44.8577680,-123.1976534,,Block Group 5,20302,3803,2896.612,1.312913,,,,,53708,,,,,,,,,,,,,,,,,,,,,,327,,,,8.598474888,0.109281109,0.23694671,2.589379938
410530203031,+44.8755168,-123.2143518,,Block Group 1,20303,3049,186.5169,16.34704,,,,,38698,,,,,,,,,,,,,,,,,,,,,,361,,,,11.83994752,0.150478151,0.17072622,2.569056581
410530203032,+44.8475992,-123.2530751,,Block Group 2,20303,1560,1591.578,0.9801593,,,,,31302,,,,,,,,,,,,,,,,,,,,,,253,,,,16.21794872,0.206119742,0.138096856,2.846448832
410530203041,+44.8561225,-123.2344118,,Block Group 1,20304,1536,3021.071,0.508429,,,,,30268,,,,,,,,,,,,,,,,,,,,,,322,,,,20.96354167,0.26643319,0.133535098,3.557818202
410530203042,+44.8437990,-123.2318631,,Block Group 2,20304,1539,4271.924,0.3602592,,,,,29293,,,,,,,,,,,,,,,,,,,,,,127,,,,8.252111761,0.104879056,0.129233633,1.355390147
410530203043,+44.8474893,-123.2204680,,Block Group 3,20304,3829,3068.242,1.247946,,,,,48025,,,,,,,,,,,,,,,,,,,,,,897,,,,23.42648211,0.297735585,0.211874688,6.30826344
410530204001,+45.0519061,-123.4623889,,Block Group 1,20400,1475,85.44383,17.2628,,,,,51974,,,,,,,,,,,,,,,,,,,,,,76,,,,5.152542373,0.065485514,0.229296722,1.501561365
410530204002,+45.0364029,-123.5967523,,Block Group 2,20400,1895,25.86053,73.27771,,,,,53493,,,,,,,,,,,,,,,,,,,,,,208,,,,10.9762533,0.13950115,0.235998182,3.292201791
410530204003,+44.8746280,-123.6035568,,Block Group 3,20400,851,3.325856,255.8739,,,,,60000,,,,,,,,,,,,,,,,,,,,,,190,,,,22.3266745,0.283757735,0.264705493,7.511223117
410530204004,+44.8823946,-123.4139395,,Block Group 4,20400,1683,153.411,10.97053,,,,,47500,,,,,,,,,,,,,,,,,,,,,,198,,,,11.76470588,0.149521878,0.209558515,3.133358271
410530204005,+44.7949550,-123.4236575,,Block Group 5,20400,438,6.875805,63.70163,,,,,85104,,,,,,,,,,,,,,,,,,,,,,147,,,,33.56164384,0.426547,0.375458271,16.01505995
410530205001,+45.0178623,-123.3017335,,Block Group 1,20500,1349,17.10226,78.87847,,,,,83750,,,,,,,,,,,,,,,,,,,,,,321,,,,23.795404,0.302424346,0.369484751,11.17411843
410530205002,+44.9598084,-123.3556321,,Block Group 2,20500,3119,169.9021,18.35763,,,,,71864,,,,,,,,,,,,,,,,,,,,,,628,,,,20.13465854,0.255898616,0.317046593,8.113178424
410530205003,+44.9268931,-123.3263223,,Block Group 3,20500,2344,5022.753,0.4666763,,,,,79436,,,,,,,,,,,,,,,,,,,,,,372,,,,15.87030717,0.201701441,0.350452426,7.068675923
410559501001,+45.2962888,-120.7128501,,Block Group 1,950100,875,1.65947,527.2769,,,,,51250,,,,,,,,,,,,,,,,,,,,,,157,,,,17.94285714,0.228042224,0.226102609,5.156094169
410559501002,+45.5880464,-120.6499208,,Block Group 2,950100,730,2.463407,296.3376,,,,,44444,,,,,,,,,,,,,,,,,,,,,,84,,,,11.50684932,0.146244686,0.196076182,2.867509968
410579601001,+45.6715068,-123.9334178,,Block Group 1,960100,1061,252.5103,4.201809,,,,,50725,,,,,,,,,,,,,,,,,,,,,,177,,,,16.68237512,0.212022304,0.223786436,4.744771578
410579601002,+45.7375699,-123.6718363,,Block Group 2,960100,1219,6.370021,191.3651,,,,,52339,,,,,,,,,,,,,,,,,,,,,,234,,,,19.19606235,0.243969659,0.230907013,5.63343054
410579601003,+45.7384870,-123.9506809,,Block Group 3,960100,304,232.6745,1.306546,,,,,60000,,,,,,,,,,,,,,,,,,,,,,222,,,,73.02631579,0.928117708,0.264705493,24.56778555
410579601004,+45.6678845,-123.8922207,,Block Group 4,960100,696,44.37779,15.68352,,,,,61038,,,,,,,,,,,,,,,,,,,,,,108,,,,15.51724138,0.197214201,0.269284898,5.310680596
410579602001,+45.5955713,-123.9230902,,Block Group 1,960200,797,84.63815,9.416558,,,,,37244,,,,,,,,,,,,,,,,,,,,,,171,,,,21.45545797,0.272685131,0.164311523,4.480530916
410579602002,+45.5663050,-123.9067968,,Block Group 2,960200,876,198.3189,4.417128,,,,,41583,,,,,,,,,,,,,,,,,,,,,,83,,,,9.474885845,0.120419731,0.183454142,2.209149851
410579602003,+45.6334711,-123.9016485,,Block Group 3,960200,687,85.12216,8.070754,,,,,52697,,,,,,,,,,,,,,,,,,,,,,134,,,,19.50509461,0.247897262,0.232486423,5.763274757
410579603001,+45.6031827,-123.6930790,,Block Group 1,960300,874,6.056464,144.3086,,,,,44250,,,,,,,,,,,,,,,,,,,,,,121,,,,13.84439359,0.175953377,0.195220301,3.434967119
410579603002,+45.5313151,-123.8884986,,Block Group 2,960300,1782,380.3309,4.685393,,,,,57656,,,,,,,,,,,,,,,,,,,,,,267,,,,14.98316498,0.190426432,0.254364332,4.843769209
410579604001,+45.5254919,-123.7011711,,Block Group 1,960400,733,12.04183,60.87115,,,,,92292,,,,,,,,,,,,,,,,,,,,,,135,,,,18.41746248,0.234074154,0.407169989,9.53079707
410579604002,+45.4560922,-123.8385562,,Block Group 2,960400,1350,2140.059,0.6308238,,,,,26910,,,,,,,,,,,,,,,,,,,,,,98,,,,7.259259259,0.092260536,0.118720414,1.095320904
410579604003,+45.4527910,-123.8234724,,Block Group 3,960400,2037,4069.808,0.500515,,,,,42411,,,,,,,,,,,,,,,,,,,,,,152,,,,7.461953854,0.094836655,0.187107078,1.774460936
