id,LAND USE,zip,population,power,ideology,lat,lon,,ideology,ideology
31892,SFR,97211-4514,1,0.633576467,0,45.55866066,-122.6562802,,0,0
31893,SFR,97211-4512,1,0.453019798,0,45.55816939,-122.6562889,,0,0
31894,SFR,97211-4512,1,0.444283023,2,45.55810077,-122.6562902,,2,200
31895,SFR,97211-4512,1,0.446807871,0,45.55803216,-122.6562915,,0,0
31896,SFR,97211-4512,1,0.44721866,2,45.5579608,-122.6562927,,2,200
31897,SFR,97211-4512,1,0.443681869,0,45.55786203,-122.6562929,,0,0
31898,SFR,97211-4512,1,0.518164877,2,45.5577385,-122.656296,,2,200
31899,SFR,97211-4512,1,0.480402373,0,45.55762047,-122.6562993,,0,0
31900,SFR,97211-4551,1,0.559183633,1,45.55746679,-122.6563013,,1,100
31901,SFR,97211-4573,1,0.536419926,1,45.55744387,-122.6559138,,1,100
31902,SFR,97211-4573,1,0.542421449,2,45.55760585,-122.6559082,,2,200
31903,SFR,97211-4573,1,0.479109891,1,45.55777598,-122.6559069,,1,100
31904,SFR,97211-4573,1,0.476084081,2,45.55791869,-122.6559045,,2,200
31905,SFR,97211-4573,1,0.481704873,1,45.55803125,-122.6559009,,1,100
31906,SFR,97211-4573,1,0.468840173,1,45.55814655,-122.6558975,,1,100
31908,SFR,97211-4526,1,0.423743588,1,45.55802761,-122.6543386,,1,100
31909,SFR,97211-4526,1,0.454492626,0,45.55791231,-122.654342,,0,0
31910,SFR,97211-4526,1,0.696316929,1,45.55779976,-122.6543456,,1,100
31911,SFR,97211-4526,1,0.470603559,1,45.55768728,-122.6543452,,1,100
31912,SFR,97211-4526,1,0.462888746,2,45.55757198,-122.6543486,,2,200
31913,SFR,97211-4526,1,0.556318131,0,45.55743749,-122.6543513,,0,0
31914,SFR,97211-4619,1,0.600943812,1,45.55743658,-122.6539607,,1,100
31915,SFR,97211-4619,1,0.460413995,1,45.55757107,-122.653958,,1,100
31916,SFR,97211-4619,1,0.356103719,1,45.55768362,-122.6539545,,1,100
31917,SFR,97211-4619,1,0.492916399,2,45.55779885,-122.653955,,2,200
31918,SFR,97211-4619,1,0.474561157,1,45.5579114,-122.6539514,,1,100
31919,SFR,97211-4619,1,0.629749118,1,45.55802395,-122.6539479,,1,100
31920,SFR,97211-4619,1,0.437810596,1,45.55813918,-122.6539484,,1,100
31921,SFR,97211-4620,1,0.468940366,0,45.55813644,-122.6533624,,0,0
31922,SFR,97211-4620,1,0.536349792,0,45.55802395,-122.6533621,,0,0
31923,SFR,97211-4620,1,0.435576307,2,45.55790866,-122.6533655,,2,200
31924,SFR,97211-4620,1,0.593589692,0,45.5577961,-122.653369,,0,0
31925,SFR,97211-4620,1,0.741663995,0,45.55767532,-122.6533723,,0,0
31926,SFR,97211-4620,1,0.731955354,0,45.55756284,-122.6533719,,0,0
31927,SFR,97211-4620,1,0.546719702,2,45.55743384,-122.6533748,,2,200
31928,SFR,97211-4585,1,0.537512023,2,45.55743292,-122.6529842,,2,200
31929,SFR,97211-4637,1,0.481674816,1,45.55756741,-122.6529815,,1,100
31930,SFR,97211-4637,1,0.418383296,2,45.55768263,-122.652982,,2,200
31931,SFR,97211-4637,1,0.533023405,2,45.55779519,-122.6529785,,2,200
31932,SFR,97211-4637,1,0.40900529,2,45.55790774,-122.6529749,,2,200
31933,SFR,97211-4637,1,0.655638827,0,45.55802296,-122.6529754,,0,0
31934,SFR,97211-4693,1,0.830013626,1,45.55813278,-122.6529717,,1,100
31935,SFR,97211-4638,1,0.460263706,0,45.55813003,-122.6523858,,0,0
31936,SFR,97211-4638,1,0.471715694,2,45.55801206,-122.6523852,,2,200
31937,SFR,97211-4638,1,0.433191728,1,45.55789128,-122.6523885,,1,100
31938,SFR,97211-4638,1,0.462878727,0,45.5577705,-122.6523917,,0,0
31939,SFR,97211-4638,1,0.512133296,0,45.55764972,-122.6523949,,0,0
31940,SFR,97211-4638,1,0.465503767,0,45.55753169,-122.6523983,,0,0
31941,SFR,97211-4638,1,0.468399327,2,45.55741098,-122.6523976,,2,200
31942,SFR,97211-5013,1,0.690505771,0,45.55747038,-122.6520093,,0,0
31943,SFR,97211-5013,1,0.517433472,2,45.55764881,-122.6520043,,2,200
31944,SFR,97211-5013,1,0.467377365,2,45.55776958,-122.6520011,,2,200
31945,SFR,97211-5013,1,0.452578952,1,45.55789036,-122.6519979,,1,100
31946,SFR,97211-5013,1,0.470673693,0,45.55800833,-122.6519985,,0,0
31947,SFR,97211-5013,1,0.48318772,1,45.55812911,-122.6519952,,1,100
31948,SFR,97211-5012,1,0.745982286,1,45.55756373,-122.6514192,,1,100
31949,SFR,97211-5012,1,0.644968339,2,45.55740182,-122.6514209,,2,200
31950,SFR,97211-5012,1,0.458670648,0,45.55726734,-122.6514236,,0,0
31951,SFR,97211-5012,1,0.517483568,2,45.55714115,-122.6514227,,2,200
31952,SFR,97211-5012,1,0.491533745,2,45.55700392,-122.6514253,,2,200
31953,SFR,97211-5012,1,0.488878647,1,45.55686669,-122.6514279,,1,100
31954,SFR,97211-5088,1,1.227306428,2,45.5566271,-122.651329,,2,200
31956,SFR,97211-5049,1,0.451336566,2,45.5565575,-122.6515295,,2,200
31957,SFR,97211-4645,1,0.423042241,1,45.55656018,-122.6521193,,1,100
31958,SFR,97211-4645,1,0.490621994,0,45.55656109,-122.651924,,0,0
31959,SFR,97211-5009,1,0.541670006,0,45.55676504,-122.6520216,,0,0
31960,SFR,97211-5009,1,0.554985572,0,45.55669924,-122.6520191,,0,0
31961,SFR,97211-5011,1,0.497956076,1,45.55686937,-122.6520177,,1,100
31962,SFR,97211-5011,1,0.661209522,0,45.5570066,-122.6520151,,0,0
31963,SFR,97211-5011,1,0.509077429,1,45.55714383,-122.6520125,,1,100
31964,SFR,97211-4636,1,0.481414315,1,45.55714603,-122.6524813,,1,100
31965,SFR,97211-4676,1,0.695124639,0,45.5571442,-122.6522859,,0,0
31967,SFR,97211-4634,1,0.684033344,1,45.55680167,-122.6524096,,1,100
31968,SFR,97211-4645,1,0.402743267,1,45.5565626,-122.6522834,,1,100
31969,SFR,97211-4645,1,0.469892193,1,45.55656293,-122.6524123,,1,100
31970,SFR,97211-4645,1,0.398485091,2,45.55656318,-122.6525451,,2,200
31971,SFR,97211-4633,1,0.473759618,2,45.55656476,-122.6529005,,2,200
31972,SFR,97211-4643,1,0.419064604,0,45.55656385,-122.6530958,,0,0
31973,SFR,97211-4683,1,0.567319253,1,45.5567358,-122.6529968,,1,100
31974,SFR,97211-4635,1,0.562419846,1,45.55687303,-122.6529942,,1,100
31975,SFR,97211-4635,1,0.452047932,2,45.55701026,-122.6529916,,2,200
31976,SFR,97211-4674,1,0.627124078,2,45.55714841,-122.6530867,,2,200
31977,SFR,97211-4689,1,0.652342498,2,45.55714658,-122.6528914,,2,200
31978,SFR,97211-4618,1,0.532552501,1,45.55714841,-122.6533796,,1,100
31979,SFR,97211-4618,1,0.520188762,1,45.55701118,-122.6533822,,1,100
31980,SFR,97211-4618,1,0.506532542,2,45.55687395,-122.6533848,,2,200
31981,SFR,97211-4616,1,0.540237256,0,45.55673672,-122.6533874,,0,0
31982,SFR,97211-4643,1,0.706756973,2,45.55656659,-122.6533888,,2,200
31983,SFR,97211-4641,1,0.563672251,2,45.55656659,-122.6539746,,2,200
31984,SFR,97211-4615,1,0.725863658,1,45.55673946,-122.6539733,,1,100
31985,SFR,97211-4685,1,0.859790798,2,45.55687669,-122.6539707,,2,200
31986,SFR,97211-4617,1,0.430646842,0,45.55701392,-122.6539681,,0,0
31987,SFR,97211-4672,1,0.56000521,1,45.55715115,-122.6539655,,1,100
31988,SFR,97211-4524,1,0.452398605,1,45.55715207,-122.6543561,,1,100
31989,SFR,97211-4524,1,0.547982126,1,45.55701484,-122.6543587,,1,100
31990,SFR,97211-4524,1,0.501001924,2,45.55687761,-122.6543613,,2,200
31991,SFR,97211-4522,1,0.428713129,0,45.55674038,-122.6543639,,0,0
31992,SFR,97211-4641,1,0.506672812,0,45.55656897,-122.6542871,,0,0
31993,SFR,97211-4641,1,0.769337127,1,45.55657079,-122.6544825,,1,100
31994,SFR,97211-4539,1,0.641882414,2,45.55657214,-122.6548496,,2,200
31995,SFR,97211-4539,1,0.49015109,1,45.55657123,-122.6550448,,1,100
31996,SFR,97211-4521,1,0.442148926,2,45.55670755,-122.6549446,,2,200
31997,SFR,97211-4521,1,0.438672251,0,45.55677616,-122.6549433,,0,0
31998,SFR,97211-4523,1,0.64560957,0,45.55688042,-122.6549433,,0,0
31999,SFR,97211-4523,1,0.403544806,2,45.55701765,-122.6549407,,2,200
32000,SFR,97211-4523,1,0.567850273,0,45.55715488,-122.6549381,,0,0
32002,SFR,97211-5761,1,0.635359891,1,45.55490764,-122.6432072,,1,100
32004,SFR,97211-8136,1,0.442529657,1,45.55786075,-122.6227447,,1,100
32007,SFR,97211-5761,1,0.833319974,2,45.55477048,-122.6432059,,2,200
32008,SFR,97211-8136,1,0.446346986,2,45.55799791,-122.622746,,2,200
32011,SFR,97211-5761,1,0.525879689,1,45.55463325,-122.6432086,,1,100
32012,SFR,97211-5761,1,0.643455434,1,45.55449602,-122.6432112,,1,100
32013,SFR,97211-5780,1,0.621904056,2,45.55449697,-122.6436018,,2,200
32014,SFR,97211-5751,1,0.609650529,2,45.5546342,-122.6435991,,2,200
32015,SFR,97211-5751,1,0.558211767,1,45.55477143,-122.6435965,,1,100
32016,SFR,97211-5751,1,0.542691969,1,45.55490859,-122.6435978,,1,100
32017,SFR,97211-5753,1,0.543233007,0,45.55504582,-122.6435952,,0,0
32018,SFR,97211-5753,1,0.670667682,1,45.55517475,-122.6435961,,1,100
32019,SFR,97211-5753,1,0.482506412,0,45.55529279,-122.6435928,,0,0
32020,SFR,97211-5862,1,0.575044085,2,45.55523701,-122.6440827,,2,200
32021,SFR,97211-5862,1,0.7184895,1,45.55523611,-122.644278,,1,100
32022,SFR,97211-5752,1,0.57208841,2,45.55504861,-122.6441811,,2,200
32023,SFR,97211-5750,1,0.589181228,1,45.55491138,-122.6441837,,1,100
32024,SFR,97211-5750,1,0.725923774,2,45.55477422,-122.6441824,,2,200
32025,SFR,97211-5750,1,0.935596345,0,45.55463699,-122.644185,,0,0
32026,SFR,97211-5750,1,0.611494069,1,45.55449976,-122.6441877,,1,100
32027,SFR,97211-5778,1,0.541289275,0,45.55449986,-122.6444766,,0,0
32028,SFR,97211-5778,1,0.610151491,1,45.55459342,-122.6446091,,1,100
32029,SFR,97211-5743,1,0.72806789,0,45.55477517,-122.644573,,0,0
32030,SFR,97211-5743,1,0.799164396,2,45.55491232,-122.6445742,,2,200
32031,SFR,97211-5745,1,0.537121273,1,45.55504955,-122.6445716,,1,100
32032,SFR,97211-5745,1,0.50105202,2,45.55518671,-122.6445729,,2,200
32033,SFR,97211-5745,1,0.592186999,2,45.55530749,-122.6445697,,2,200
32034,SFR,97211-5744,1,0.479841295,0,45.55524312,-122.6450788,,0,0
32035,SFR,97211-5742,1,0.538273485,1,45.55501267,-122.6450779,,1,100
32036,SFR,97211-5742,1,0.432450305,1,45.5548398,-122.6450792,,1,100
32037,SFR,97211-5742,1,0.516120952,1,45.55472725,-122.6450827,,1,100
32038,SFR,97211-5742,1,0.458500321,2,45.55461477,-122.6450824,,2,200
32039,SFR,97211-5742,1,0.591054825,1,45.55449406,-122.6450817,,1,100
32041,SFR,97211-5165,1,0.440024848,2,45.55420826,-122.6459887,,2,200
32042,SFR,97211-5777,1,0.540537833,1,45.55413506,-122.6457945,,1,100
32043,SFR,97211-5165,1,0.635590333,1,45.55407103,-122.6459913,,1,100
32044,SFR,97211-5165,1,0.530238057,1,45.55393518,-122.6459198,,1,100
32045,SFR,97211-5165,1,0.523324784,0,45.55379795,-122.6459224,,0,0
32046,SFR,97211-5166,1,0.562980923,0,45.55386092,-122.6456358,,0,0
32047,SFR,97211-5777,1,0.472657502,1,45.55413531,-122.6456344,,1,100
32048,SFR,97211-5777,1,0.599691408,0,45.55413325,-122.6454508,,0,0
32049,SFR,97211-5166,1,0.604159987,2,45.55385886,-122.6454522,,2,200
32050,SFR,97211-5740,1,0.543172892,0,45.55379008,-122.6451684,,0,0
32051,SFR,97211-5740,1,0.676168243,2,45.55392731,-122.6451658,,2,200
32052,SFR,97211-5740,1,0.845403174,1,45.55406454,-122.6451631,,1,100
32053,SFR,97211-5740,1,0.581436358,0,45.55420169,-122.6451644,,0,0
32054,SFR,97211-5741,1,0.521521321,0,45.5541989,-122.6445785,,0,0
32055,SFR,97211-5741,1,0.549545127,0,45.55406168,-122.6445811,,0,0
32056,SFR,97211-5741,1,0.683552421,0,45.55392452,-122.6445799,,0,0
32057,SFR,97211-5741,1,0.528174094,2,45.55378729,-122.6445825,,2,200
32058,SFR,97211-5748,1,0.602536871,2,45.55378634,-122.6441919,,2,200
32059,SFR,97211-5748,1,0.640038875,2,45.55392357,-122.6441893,,2,200
32060,SFR,97211-5748,1,0.640559875,0,45.55406073,-122.6441906,,0,0
32061,SFR,97211-5748,1,0.568621754,1,45.55419796,-122.644188,,1,100
32062,SFR,97211-5749,1,0.570495351,1,45.55419517,-122.6436021,,1,100
32063,SFR,97211-5749,1,0.598829753,0,45.55405794,-122.6436047,,0,0
32064,SFR,97211-5749,1,0.546168644,0,45.55392078,-122.6436034,,0,0
32065,SFR,97211-5768,1,0.610532222,2,45.55378355,-122.6436061,,2,200
32066,SFR,97211-5772,1,0.55055707,2,45.55327738,-122.6433839,,2,200
32067,SFR,97211-5754,1,0.703931549,0,45.55327893,-122.6431535,,0,0
32068,SFR,97211-5754,1,0.60425016,0,45.55345821,-122.6432501,,0,0
32069,SFR,97211-5754,1,1.121593459,0,45.55360092,-122.6432477,,0,0
32070,SFR,97211-5756,1,0.71283865,1,45.55376052,-122.6432225,,1,100
32071,SFR,97211-5756,1,0.55344261,0,45.55391983,-122.6432129,,0,0
32072,SFR,97211-5756,1,0.922681549,1,45.55405699,-122.6432141,,1,100
32073,SFR,97211-5756,1,0.691607887,0,45.55419422,-122.6432115,,0,0
32074,SFR,97211-5757,1,1.107917201,2,45.5541228,-122.6426269,,2,200
32075,SFR,97211-5757,1,0.583209763,2,45.55391703,-122.642627,,2,200
32076,SFR,97211-5757,1,0.704793203,0,45.55375513,-122.6426287,,0,0
32077,SFR,97211-5755,1,0.673553222,1,45.55359322,-122.6426304,,1,100
32078,SFR,97211-5755,1,0.639497836,2,45.55345607,-122.6426291,,2,200
32079,SFR,97211-6403,1,0.603138025,0,45.55327589,-122.6427277,,0,0
32080,SFR,97211-6403,1,0.724330715,0,45.55327679,-122.6425325,,0,0
32081,SFR,97211-6403,1,0.593679865,2,45.55327494,-122.6423372,,2,200
32082,SFR,97211-6403,1,0.680947419,0,45.55327583,-122.642142,,0,0
32083,SFR,97211-6462,1,0.465623998,0,45.55345511,-122.6422385,,0,0
32084,SFR,97211-6462,1,0.496563402,1,45.55359227,-122.6422398,,1,100
32085,SFR,97211-6464,1,0.7127084,0,45.55375417,-122.6422381,,0,0
32086,SFR,97211-6464,1,0.891100914,2,45.55391608,-122.6422364,,2,200
32087,SFR,97211-6464,1,0.836596265,2,45.55405324,-122.6422377,,2,200
32088,SFR,97211-6408,1,0.492455515,0,45.55419139,-122.6423327,,0,0
32089,SFR,97211-6408,1,0.543653815,2,45.55418954,-122.6421374,,2,200
32090,SFR,97211-6463,1,0.590824383,1,45.55418766,-122.6416492,,1,100
32091,SFR,97211-6463,1,0.543733969,2,45.55405043,-122.6416518,,2,200
32092,SFR,97211-6463,1,0.540267313,2,45.5539132,-122.6416544,,2,200
32093,SFR,97211-6463,1,0.624499038,2,45.55375411,-122.6416523,,2,200
32094,SFR,97211-6461,1,0.882283985,0,45.55359221,-122.641654,,0,0
32095,SFR,97211-6461,1,0.619439324,0,45.55345505,-122.6416528,,0,0
32096,SFR,97211-6441,1,0.71664596,0,45.55327488,-122.6417514,,0,0
32097,SFR,97211-6441,1,0.614219301,1,45.55327303,-122.6415561,,1,100
32098,SFR,97211-6441,1,0.500040077,0,45.55327392,-122.6413609,,0,0
32099,SFR,97211-6411,1,0.602787352,2,45.55327482,-122.6411656,,2,200
32100,SFR,97211-6411,1,0.567559715,0,45.55345409,-122.6412622,,0,0
32101,SFR,97211-6411,1,0.670096585,2,45.55359955,-122.6412599,,2,200
32102,SFR,97211-6413,1,0.81157823,1,45.55376131,-122.641266,,1,100
32103,SFR,97211-6413,1,0.581676819,1,45.55391225,-122.6412639,,1,100
32104,SFR,97211-6413,1,0.568231004,0,45.55404948,-122.6412612,,0,0
32105,SFR,97211-6413,1,0.498837769,2,45.55418671,-122.6412586,,2,200
32107,SFR,97211-6442,1,0.624749519,1,45.55285956,-122.6413647,,1,100
32119,SFR,97211-6442,1,0.6129168,2,45.55286141,-122.6415601,,2,200
32122,SFR,97211-6404,1,0.541239179,1,45.55286325,-122.6423451,,1,100
32137,SFR,97211-5773,1,0.585424014,2,45.55286584,-122.6433839,,2,200
32150,SFR,97211-5771,1,0.646681629,0,45.55290015,-122.6444865,,0,0
32151,SFR,97211-5771,1,0.708911109,1,45.55290105,-122.6442913,,1,100
32152,SFR,97211-5771,1,0.686538153,1,45.5528992,-122.6440959,,1,100
32153,SFR,97211-5771,1,0.603047852,2,45.5529001,-122.6439007,,2,200
32154,SFR,97211-5771,1,0.66728118,2,45.55289833,-122.6437015,,2,200
32155,SFR,97211-5770,1,0.72320856,0,45.55329342,-122.6437008,,0,0
32156,SFR,97211-5770,1,0.732696778,2,45.55329238,-122.6439038,,2,200
32157,SFR,97211-5770,1,0.73096345,2,45.55329422,-122.6440991,,2,200
32158,SFR,97211-5770,1,0.742996553,0,45.55329347,-122.6442866,,0,0
32159,SFR,97211-5770,1,0.562910789,0,45.55329531,-122.6444819,,0,0
32160,SFR,97211-7474,1,0.445585524,1,45.56009208,-122.627304,,1,100
32161,SFR,97211-5770,1,0.681027573,1,45.55329716,-122.6446772,,1,100
32162,SFR,97211-5739,1,0.826857567,0,45.55352782,-122.6446664,,0,0
32163,SFR,97211-5767,1,0.564093059,1,45.55352894,-122.6444595,,1,100
32164,SFR,97211-5767,1,0.54148966,1,45.55352688,-122.6442759,,1,100
32165,SFR,97211-5767,1,0.577108047,1,45.55352763,-122.6440884,,1,100
32166,SFR,97211-5767,1,0.605722988,0,45.55352578,-122.6438931,,0,0
32167,SFR,97211-5767,1,0.648184514,1,45.55352668,-122.6436979,,1,100
32168,SFR,97211-5738,1,0.639016912,0,45.55353085,-122.6450922,,0,0
32169,SFR,97211-5167,1,0.672260741,2,45.5535316,-122.6453461,,2,200
32170,SFR,97211-5170,1,1.077438682,2,45.55330075,-122.6452202,,2,200
32172,SFR,97211-5167,1,0.588690285,1,45.55353243,-122.645596,,1,100
32173,SFR,97211-5167,1,0.540217217,2,45.55356491,-122.6459136,,2,200
32174,SFR,97211-5163,1,1.205674896,2,45.55333713,-122.6459167,,2,200
32175,SFR,97211-5171,1,1.106344181,1,45.55282378,-122.6459324,,1,100
32178,SFR,97211-5171,1,0.731975393,2,45.55289014,-122.6456108,,2,200
32197,SFR,97211-5762,1,0.659756733,1,45.55524332,-122.646391,,1,100
32198,SFR,97211,1,0.602536871,0,45.55525244,-122.6466374,,0,0
32199,SFR,97211-5763,1,0.912902773,2,45.55531811,-122.6469406,,2,200
32202,SFR,97211-5774,1,0.713700305,2,45.55457651,-122.646397,,2,200
32203,SFR,97211-5774,1,0.538243427,1,45.55457784,-122.6466197,,1,100
32204,SFR,97211-5712,1,0.906670808,0,45.55450925,-122.6469139,,0,0
32205,SFR,97211-5712,1,0.578751202,1,45.55464648,-122.6469113,,1,100
32206,SFR,97211-5712,1,0.542691969,1,45.55478363,-122.6469125,,1,100
32207,SFR,97211-5712,1,0.671779817,1,45.55492086,-122.6469099,,1,100
32209,SFR,97211-5714,1,0.49672371,1,45.55519525,-122.6469086,,1,100
32210,SFR,97211-5730,1,0.823851795,1,45.55524854,-122.6474339,,1,100
32211,SFR,97211-5730,1,0.497645479,1,45.55524948,-122.6478245,,1,100
32212,SFR,97211-5730,1,0.589802421,1,45.55524764,-122.6476292,,1,100
32213,SFR,97211-5713,1,0.513616143,2,45.55506007,-122.6475361,,2,200
32214,SFR,97211-5711,1,0.767243107,1,45.55492291,-122.6475349,,1,100
32215,SFR,97211-5711,1,0.550977878,0,45.55478568,-122.6475375,,0,0
32216,SFR,97211-5765,1,0.394026531,1,45.55451311,-122.6474412,,1,100
32217,SFR,97211-5764,1,0.393535588,0,45.55465034,-122.6474386,,0,0
32218,SFR,97211-5732,1,0.541990622,1,45.55458083,-122.6476352,,1,100
32219,SFR,97211-5136,1,0.548563241,1,45.55451497,-122.6479295,,1,100
32220,SFR,97211-5136,1,0.550426819,2,45.5546522,-122.6479269,,2,200
32221,SFR,97211-5136,1,0.742205034,2,45.55478936,-122.6479281,,2,200
32222,SFR,97211-5184,1,0.60136462,2,45.55492659,-122.6479255,,2,200
32223,SFR,97211-5138,1,0.556087688,2,45.55506382,-122.6479229,,2,200
32224,SFR,97211-5730,1,0.525438843,2,45.55525131,-122.6480198,,2,200
32225,MFR,97211-5175,3.68,0.372162051,0,45.55525372,-122.6486252,,0,0
32226,SFR,97211-5135,1,0.534826868,2,45.5550644,-122.6486259,,2,200
32227,SFR,97211-5135,1,0.505189965,2,45.55492717,-122.6486285,,2,200
32228,SFR,97211-5135,1,0.54425497,2,45.55479001,-122.6486272,,2,200
32229,SFR,97211-5135,1,0.594220904,1,45.55465552,-122.6486299,,1,100
32230,SFR,97211-5135,1,0.556047611,0,45.55451829,-122.6486325,,0,0
32231,SFR,97211-5126,1,0.694002485,1,45.55451922,-122.6490231,,1,100
32232,SFR,97211-5126,1,0.561478038,1,45.55465645,-122.6490205,,1,100
32233,SFR,97211-5126,1,0.530338249,0,45.55479368,-122.6490179,,0,0
32234,SFR,97211-5126,1,0.529747114,0,45.55493084,-122.6490192,,0,0
32235,SFR,97211-5128,1,0.883526371,0,45.55506807,-122.6490165,,0,0
32236,SFR,97211-5128,1,0.565996714,1,45.55520523,-122.6490178,,1,100
32237,SFR,97211-5172,1,0.631201908,1,45.55532327,-122.6490145,,1,100
32238,SFR,97211-5154,1,0.488898685,1,45.55525851,-122.6495432,,1,100
32239,SFR,97211-5154,1,0.68920327,0,45.5552576,-122.6497384,,0,0
32240,SFR,97211-5127,1,0.556017554,2,45.55507011,-122.6496415,,2,200
32241,SFR,97211-5125,1,0.897944053,0,45.55493288,-122.6496441,,0,0
32242,SFR,97211-5125,1,0.546198702,0,45.55479572,-122.6496428,,0,0
32243,SFR,97211-5158,1,0.623937961,0,45.55458896,-122.649549,,0,0
32244,SFR,97211-5158,1,0.619499439,1,45.55459079,-122.6497444,,1,100
32245,SFR,97211-5158,1,0.379678984,2,45.55459263,-122.6499397,,2,200
32246,SFR,97211-5116,1,0.41320335,1,45.55450117,-122.6501354,,1,100
32247,SFR,97211-5116,1,0.401440766,2,45.5546384,-122.6501328,,2,200
32248,SFR,97211-5116,1,0.412381773,2,45.55479665,-122.6500334,,2,200
32249,SFR,97211-5116,1,0.43934354,0,45.55493388,-122.6500307,,0,0
32254,SFR,97211-5117,1,0.454492626,1,45.55507306,-122.650657,,1,100
32255,SFR,97211-5115,1,0.533955194,2,45.55493843,-122.6506675,,2,200
32256,SFR,97211-5115,1,0.641431549,0,45.55480142,-122.6506584,,0,0
32257,SFR,97211-5156,1,0.720042482,1,45.55459466,-122.6505646,,1,100
32258,SFR,97211-5156,1,0.507203831,0,45.55459375,-122.6507599,,0,0
32259,SFR,97211-5185,1,0.742164957,1,45.55472726,-122.6509563,,1,100
32260,SFR,97211-5156,1,0.705644838,1,45.55473464,-122.6511479,,1,100
32261,SFR,97211-5152,1,0.516832318,2,45.55519652,-122.6509506,,2,200
32262,SFR,97211-5152,1,0.518796088,1,45.55519561,-122.6511459,,1,100
32265,SFR,97211-5157,1,0.609349952,2,45.55408984,-122.6511508,,2,200
32266,SFR,97211-5157,1,0.509868948,1,45.55408801,-122.6509555,,1,100
32267,SFR,97211-5113,1,0.465904537,0,45.55381453,-122.6507616,,0,0
32270,SFR,97211-5143,1,0.558271882,2,45.55333522,-122.6511574,,2,200
32271,SFR,97211-5143,1,0.558271882,0,45.55333339,-122.650962,,0,0
32272,SFR,97211-5111,1,0.419856124,1,45.55326477,-122.6506704,,1,100
32273,SFR,97211-5111,1,0.475793524,0,45.553402,-122.6506678,,0,0
32274,SFR,97211-5111,1,0.459632494,2,45.55353915,-122.6506691,,2,200
32275,SFR,97211-5111,1,0.588279497,2,45.55367638,-122.6506665,,2,200
32276,SFR,97211-5113,1,0.574623277,2,45.55395077,-122.6506652,,2,200
32277,SFR,97211-5173,1,0.6496874,1,45.554088,-122.6506626,,1,100
32278,SFR,97211-5113,1,0.68763025,1,45.55422516,-122.6506639,,1,100
32279,SFR,97211-5159,1,0.834532302,0,45.55416522,-122.6499079,,0,0
32280,SFR,97211-5159,1,0.768846185,2,45.55421611,-122.6501207,,2,200
32281,SFR,97211-5114,1,0.877354521,1,45.55407895,-122.6501194,,1,100
32282,SFR,97211-5114,1,0.412582158,0,45.553946,-122.6500402,,0,0
32283,SFR,97211-5114,1,0.44012504,1,45.55381158,-122.650039,,1,100
32284,SFR,97211-5112,1,0.736774607,2,45.55367435,-122.6500416,,2,200
32285,SFR,97211-5112,1,0.737205434,0,45.55353712,-122.6500442,,0,0
32286,SFR,97211-5112,1,0.388676258,0,45.55339997,-122.6500429,,0,0
32287,SFR,97211-5112,1,0.640329433,2,45.55326274,-122.6500455,,2,200
32288,SFR,97211-5179,1,0.480151892,2,45.55332845,-122.649759,,2,200
32289,SFR,97211-5145,1,0.515269317,0,45.55332936,-122.6495638,,0,0
32290,SFR,97211-5121,1,0.577739259,1,45.55353345,-122.6496536,,1,100
32291,SFR,97211-5121,1,0.572909987,0,45.55367068,-122.6496509,,0,0
32292,SFR,97211-5123,1,0.531801058,0,45.55380784,-122.6496522,,0,0
32293,SFR,97211-5123,1,0.507815005,0,45.55394507,-122.6496496,,0,0
32294,SFR,97211-5123,1,0.478659025,0,45.5540823,-122.649647,,0,0
32295,SFR,97211-5159,1,0.58560436,2,45.55422011,-122.6496132,,2,200
32296,SFR,97211-5161,1,0.658925136,2,45.55414972,-122.6491224,,2,200
32297,SFR,97211-5161,1,0.472206637,0,45.55414789,-122.648927,,0,0
32298,SFR,97211-5124,1,0.746342979,1,45.55394303,-122.6490247,,1,100
32299,SFR,97211-5124,1,0.548392914,2,45.5538058,-122.6490273,,2,200
32300,SFR,97211-5122,1,0.497394998,0,45.55366865,-122.649026,,0,0
32301,SFR,97211-5122,1,0.593679865,1,45.55353142,-122.6490286,,1,100
32302,SFR,97211-5122,1,0.597397002,0,45.55339426,-122.6490274,,0,0
32303,SFR,97211-5122,1,0.805165919,2,45.55325703,-122.64903,,2,200
32304,SFR,97211-5131,1,0.556227958,2,45.5532561,-122.6486394,,2,200
32305,SFR,97211-5131,1,0.661580234,1,45.55339333,-122.6486368,,1,100
32306,SFR,97211-5131,1,0.616603879,2,45.55353049,-122.6486381,,2,200
32307,SFR,97211-5131,1,0.500510981,0,45.55366772,-122.6486355,,0,0
32308,SFR,97211-5133,1,0.573841776,0,45.55380487,-122.6486368,,0,0
32309,SFR,97211-5133,1,0.51169245,1,45.5539421,-122.6486342,,1,100
32310,SFR,97211-5181,1,0.580534626,2,45.55414605,-122.6487317,,2,200
32311,SFR,97211-5133,1,0.585544245,2,45.55414696,-122.6485365,,2,200
32312,SFR,97211-5134,1,0.648294726,1,45.55421317,-122.6479298,,1,100
32313,SFR,97211-5134,1,0.544816047,0,45.55407594,-122.6479324,,0,0
32314,SFR,97211-5134,1,0.638405739,0,45.55393878,-122.6479311,,0,0
